client_idx,action_idx,action_label,state_value,logit_-20%,logit_-10%,logit_0%,logit_+10%,logit_+20%,prob_-20%,prob_-10%,prob_0%,prob_+10%,prob_+20%,logit_variance,logit_max_min_gap,internal_score,predicted_pd,monthly_interest,reward,expected_loss,rwa_cost,constraint_penalty
503,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,753.9012965524171,0.4576328224903106,199.3946112890715,-24335.807153513928,3345.8156876311255,486.6641000190728,8.440820562257766
504,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,741.3381210439978,0.11779385325159437,64.97756722228223,-1322.908122279603,280.64512732766116,40.821109429477985,0.0
505,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,659.4538360090402,0.057996875501619756,64.68678295629438,-573.6811491345411,137.55981424960513,20.00870025448802,0.0
506,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,595.1401094825297,0.09019517941853937,26.81047384899318,-419.37683872277256,88.66643496721991,12.896935995231987,0.0
507,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,643.0194771390504,0.02821807369453781,6.847959031614006,-22.088076612865166,7.085327795746192,1.0305931339267187,0.0
508,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,570.436648665082,0.06626332302306004,22.529282662547747,-239.00607801088108,54.73838826669502,7.961947384246547,0.0
509,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,650.3863589041691,0.1321776772877902,76.07449546419932,-1780.115865693796,368.6961707476079,53.62853392692479,0.3044419321947551
510,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,620.7210324317465,0.05157302642140524,19.511510141852774,-150.69338822268958,36.896479695800615,5.366760683025544,0.0
511,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,539.8356351179203,0.05838862311243906,15.07802732488959,-135.51587857318992,32.28079267424132,4.695388025344192,0.0
512,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,507.04536245943103,0.0692412587018878,25.958232477474482,-292.53357584104356,65.90395864860707,9.5860303488883,0.0
513,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,677.6231210096136,0.08458750446371095,62.12438844901731,-887.1573942212208,192.68138945867406,28.026383921261676,0.0
514,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,536.4396800601193,0.0767052964659732,42.21474966762654,-532.6064630675223,118.73014591137839,17.2698394052914,0.0
515,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,719.5947793922934,0.08507482444183762,27.535467532576124,-387.9761108306079,85.89441909612057,12.493733686708445,0.0
516,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,615.7050815711272,0.1242663223769059,76.25514904028039,-1649.3892559197168,347.45138756307796,50.53838364553861,0.10665805942264746
517,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,566.8565666117793,0.1374109506698074,36.89425158169218,-2244.9459387080897,185.88805341668353,27.038262315153965,0.4352737667451853
518,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,700.7902181451448,0.09287972562003403,31.476765576596943,-500.85819200095386,107.19695617255007,15.592284534189101,0.0
519,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,691.7009287666324,0.022448729263705784,9.816051214525242,-27.06741612248143,8.079788792296743,1.1752420061522533,0.0
520,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,720.4449749089752,0.07388574576693725,56.87703379925424,-707.1698905422322,154.0880755065372,22.41281098276905,0.0
521,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,621.1735119331754,0.07087394334918055,51.03440401127415,-592.1023729811272,132.62368015432205,19.29071711335593,0.0
522,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,584.9612662521682,0.08905707893612352,52.03715412828527,-791.9891090507875,169.92348790317737,24.716143695007617,0.0
523,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,626.2992219331124,0.04765343161697673,22.771438981787,-172.9767964430203,39.78836437908733,5.787398455139974,0.0
524,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,602.7038540773016,0.08200340224737583,45.17078262371533,-630.2940964354722,135.81912143511445,19.755508572380283,0.0
525,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,736.4845045450356,0.026994001528024298,14.01652988639868,-50.424635567650284,13.873281736271622,2.0179318889122357,0.0
526,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,552.6730340161786,0.03556658000143851,3.1870410236523785,-15.156683614539931,4.156245482971957,0.6045447975231937,0.0
527,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,719.5728321149447,0.08981814582122696,40.441308647434205,-608.5392839339524,133.1866564342047,19.37260457224796,0.0
528,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,550.9510798048829,0.17182478875535748,51.892718221156514,-1608.601708503929,326.93669603068867,47.55442851355472,1.2956197188839371
529,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,533.2191948199192,0.5331675024159407,37.114577716495134,-5074.73155717411,725.5705124919548,105.53752908973888,10.329187560398518
530,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,717.8722082562202,0.01537048297361743,7.095951143867527,-10.109562468533744,3.9991671954093553,0.5816970466049971,0.0
531,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,666.4089728684403,0.08079383657004975,55.81899532629334,-775.2788195005237,165.3604621495536,24.052430858116885,0.0
532,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,719.2845163031419,0.084968816766511,89.14413745347052,-1299.8717912875036,277.7306356400623,40.39718336582724,0.0
533,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,662.8855157586574,0.04460676818731324,55.92804874786717,-391.5080530279265,91.47488187437843,13.305437363545952,0.0
534,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,599.8499632399619,0.12402614528024147,17.41147026555903,-373.8563724632777,79.18084315895706,11.517213550393755,0.10065363200603694
535,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,649.009868058706,0.07597050311964425,45.34647701410551,-2235.0678046065577,126.31647136038256,18.373304925146552,0.0
536,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,665.1669710890018,0.0684707626339759,31.354554331964867,-345.6078763735903,78.71857572912916,11.449974651509693,0.0
537,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,678.781192541329,0.02817932396359072,12.384070684256761,-46.58906791327074,12.795740459321523,1.8611986122649486,0.0
538,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,612.9094476703124,0.07768990962792612,66.75045108140309,-852.3638077453995,190.14733877837534,27.65779473140005,0.0
539,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,685.1141983083255,0.04215021935184314,16.416630357962813,-103.6983449861051,25.372034255562863,3.690477709900052,0.0
540,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,561.9052420138106,0.03553194008876462,18.862617275524734,-90.01205394632036,24.57493085487885,3.5745353970732876,0.0
541,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,684.6247336225446,0.030893711538122953,6.592557114767094,-25.845081031332942,7.467847119414541,1.0862323082784788,0.0
542,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,784.362515267507,0.023475329394452422,21.438481490509997,-57.29179308527689,18.45343187257509,2.6841355451018316,0.0
543,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,586.9048796997142,0.07044013740618568,31.738099628843344,-378.33554026836606,81.973323625121,11.923392527290327,0.0
544,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,583.130866293699,0.07283220408625377,23.12607926859535,-280.20991881028726,61.75852191685803,8.983057733361168,0.0
545,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,693.7797216748367,0.041691478927522126,54.02006022946572,-325.419178780876,82.57979409974237,12.01160641450798,0.0
546,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,694.8041255858353,0.028604532997582116,15.721690066375364,-54.609725864150704,16.489425416984417,2.3984618788340963,0.0
547,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,571.6970867069011,0.20935712661476455,41.90118600353539,-1599.551302588981,321.65143645986853,46.78566348507179,2.2339281653691136
548,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,585.298627377201,0.10174315117190119,23.290057412323836,-417.19032937671983,86.88547384382515,12.637887104556384,0.0
549,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,765.2910685324861,0.1900101844801739,79.94206126816587,-2774.2439934556187,556.9595463406173,81.01229764954432,1.7502546120043476
550,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,737.0696682845115,0.04321308540368369,20.315977737863175,-137.0463571433914,32.190256305005995,4.682219098909963,0.0
551,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,657.9549403033275,0.06104562783666173,37.53353386081668,-371.8603762165823,84.01279844694575,12.220043410464834,0.0
552,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,649.67953568752,0.07203987241137288,49.27087271067779,-588.1437265931734,130.1471374013882,18.930492712929187,0.0
553,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,657.5820373143152,0.0625958294094114,49.270929366140166,-486.9670256859432,113.08567194635584,16.448825010379032,0.0
554,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,798.7749562709404,0.13695177915257933,73.02933173745336,-1776.0145993200879,366.72155343149944,53.34131686276355,0.42379447881448346
555,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,620.3938313624453,0.06863217289454475,37.36112618856509,-413.5543816309181,94.01975997731178,13.675601451245349,0.0
556,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,629.6303089680741,0.07088267588315526,35.17058612276038,-403.3263757094705,91.4094594145415,13.295921369387855,0.0
557,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,859.6370403699211,0.019286479017709787,12.109043994007342,-22.276154018035207,8.563163506881402,1.2455510555463858,0.0
558,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,693.0384908182361,0.03841119200852746,31.11931897449489,-158.72547748276074,43.82877166447763,6.375094060287654,0.0
559,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,514.9804380748466,0.19035421783007472,54.06807461913461,-1881.403394527162,377.37648863579443,54.89112561975191,1.7588554457518681
560,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,609.4501537652835,0.059300177295700474,57.34231484590155,-521.033001860262,124.68167935328746,18.13551699684181,0.0
561,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,725.3018323086304,0.15901017364368725,34.047140284592906,-972.5956636349173,198.50752858655028,28.873822339861853,0.9752543410921812
562,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,668.8114577347585,0.0962235770941675,28.103566947576823,-460.71381917261925,99.15494382937939,14.422537284273366,0.0
563,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,736.6825596098367,0.04055319962624021,23.291525875822156,-134.72199403044425,34.633349609538364,5.037578125023762,0.0
564,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,611.560525592688,0.194371085414818,38.292455261689604,-1348.0774031923486,272.9080233884755,39.69571249286916,1.8592771353704505
565,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,640.193514091974,0.031106730534504416,20.29169917105155,-86.33273165651482,23.144308667374666,3.366444897072679,0.0
566,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,546.5692179746019,0.18271489460810336,57.06283627573049,-1872.8638295820945,382.29510425918374,55.60656061951763,1.567872365202584
567,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,542.0757595629217,0.1635442274055364,20.630535331393016,-1360.3421902555465,123.71351526362741,17.994693129254898,1.08860568513841
568,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,693.935686578524,0.04424342065490116,15.148293577429127,-653.9639551153288,24.574451914838264,3.574465733067384,0.0
569,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,666.5568219758085,0.047027776850338064,22.642165408193765,-165.43630951962086,39.04305908158261,5.67899041186656,0.0
570,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,644.9297985441447,0.16317461595065694,53.34247021990894,-1571.958013021448,319.15169337307657,46.42206449062932,1.0793653987664236
571,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,602.4089802974937,0.05052167512882056,21.459979984293657,-171.22565783145464,39.753785024707454,5.782368730866539,0.0
572,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,714.8904341993456,0.09186802428116123,86.29446050509013,-1341.454957390503,290.6823917437487,42.281075162727085,0.0
573,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,696.1641778380365,0.2013389295163218,43.26693274488368,-1570.7776464861374,319.4149904846843,46.46036225231772,2.0334732379080447
574,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,809.3128968754315,0.05501012123161783,52.745260406337394,-452.5878619784697,106.38918287601531,15.474790236511318,0.0
575,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,741.5806932355389,0.18660183875408198,64.51698402102024,-4564.835333240515,441.4295544703038,64.20793519568055,1.6650459688520498
576,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,827.4836642801467,0.1471994655418808,77.17700146756313,-2034.5550415584087,416.5484901655089,60.58887129680129,0.6799866385470199
577,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,578.6257838195162,0.07322285758806879,35.43082355054515,-420.51723533477394,95.12602539255059,13.836512784370994,0.0
578,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,563.8767718991173,0.2986345972222959,96.4573673866365,-5330.622312532818,1056.2019254831446,153.62937097936648,4.465864930557398
579,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,532.4521357668052,0.12203738891636848,110.00631558968742,-2358.1811835064536,492.2457290254333,71.59937876733575,0.050934722909212055
580,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,680.9490417404165,0.04870022113392017,8.920813925492192,-65.0586429755505,15.929672398420887,2.317043257952129,0.0
581,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,716.6938333018628,0.05128560868823645,72.97858958726829,-581.5943444503863,137.23421756704178,19.96134073702426,0.0
582,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,685.159048516048,0.05364075011307175,44.17514297330012,-386.93206655389395,86.884886199467,12.637801629013381,0.0
583,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,687.4672333050463,0.1485110803861907,79.39206966229821,-2101.813719600831,432.32207478693283,62.88321087809932,0.7127770096547679
584,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,624.9353488044155,0.26442044333445014,54.21812728685759,-4652.362365904331,525.6673126449996,76.46070002109084,3.6105110833612537
585,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,679.1942628201094,0.15028398773265836,91.58007496019103,-2434.736122343547,504.6440249353536,73.40276726332415,0.7570996933164591
586,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,535.7492413643221,0.21274392268798364,45.22093109101498,-1743.7112173193577,352.75086982320266,51.30921742882948,2.3185980671995914
587,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,632.9891460598624,0.0721514434585469,61.12881100725056,-751.9647801454512,161.71950487285412,23.522837072415143,0.0
588,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,563.7143423574724,0.1059604723074134,10.01890050923659,-182.07330517840938,38.92560576518877,5.661906293118365,0.0
589,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,766.0895989592077,0.044005578254172874,19.71788394624502,-123.1265007190259,31.815552450116762,4.627716720016983,0.0
590,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,692.9220099777964,0.08512891176955177,58.62410537046379,-834.2056376762735,182.98889743387434,26.61656689947263,0.0
591,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,728.7420361235893,0.03173813051925565,11.435075755902075,-44.605040438050075,13.307357317407853,1.9356156098047788,0.0
592,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,617.1532444708126,0.04121238905414261,10.344110837377967,-64.9090957924724,15.631202409137101,2.273629441329033,0.0
593,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,662.5107114578789,0.09193136140478834,52.387737771380806,-831.013756671839,176.58945532213664,25.685738955947148,0.0
594,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,646.1863700314836,0.1425037406438456,52.97564036996592,-1358.961839840966,276.8049869098529,40.26254355052406,0.5625935160961403
595,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,587.596995732004,0.2968174198174416,39.02129120191937,-2135.6968548295613,424.6806289916205,61.77172785332662,4.42043549543604
596,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,631.0749022733927,0.28780520567644835,84.7977307451868,-4490.6997835780585,894.8583723938677,130.1612178027444,4.195130141911209
597,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,716.176981693552,0.04913945171115379,71.4857243267181,-543.2741209042665,128.80154094828592,18.734769592477953,0.0
598,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,598.4469498130464,0.12065861147259453,82.37234430054404,-1766.9542807495907,364.4275318583581,53.007640997579365,0.01646528681486341
599,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,700.01526925063,0.04685532810703786,26.75326207700465,-196.61032950066118,45.962871993559624,6.685508653608672,0.0
600,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,619.6963323062728,0.2574824395025085,101.80539325540865,-8592.17849028425,961.147037030211,139.80320538621248,3.4370609875627123
601,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,548.0978184662074,0.07622779678966016,15.249393729423227,-195.21020462995975,42.622348500306366,6.199614327317289,0.0
602,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,692.9582072528452,0.06301912563595077,57.81719018439892,-578.1948974988801,133.59825497877083,19.432473451457575,0.0
603,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,592.4569196234339,0.07336439781372658,49.78968445516042,-615.368353882279,133.93564130423795,19.481547826070972,0.0
604,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,773.1025411861223,0.15536043860050977,117.85027460061195,-3275.130556726675,671.3399128751917,97.64944187275515,0.8840109650127443
605,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,891.9956973590987,0.044807083147955444,51.063821449732615,-354.4678846133108,83.89409943018575,12.202778098936106,0.0
606,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,589.7327871875432,0.16811340752125487,17.782252079248455,-533.817006432284,109.61261631629384,15.943653282370013,1.2028351880313717
607,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,648.4059465909355,0.09415745266114785,41.1397307355635,-677.4084783723387,142.0324491382936,20.65926532920634,0.0
608,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,571.568156729814,0.054674311108096625,22.826236676789865,-196.50493540372486,45.760321401441345,6.656046749300559,0.0
609,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,751.7940037370091,0.05722340137955853,24.254667575938754,-219.43132119091382,50.890934527609275,7.4023177494704395,0.0
610,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,670.4804930408151,0.08688744453666068,66.57428239037286,-1005.2040337211456,212.09720652125532,30.850502766728045,0.0
611,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,594.6879344873149,0.05191256804106622,44.36461205198439,-341.1751262388071,84.4463011980187,12.283098356075447,0.0
612,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,735.8797294311452,0.014983821171531898,2.264598554894595,-2.451520262157228,1.2441857916345065,0.18097247878320097,0.0
613,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,668.922823971009,0.056403288924354054,29.95175822070682,-275.02730957984085,61.94384799954721,9.010014254479593,0.0
614,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,764.7291469768086,0.021772600718649643,17.297399963484455,-33.21926323863688,13.809010705443507,2.0085833753372375,0.0
615,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,696.4977254451549,0.046494549964667585,17.71683511341748,-125.81792304345106,30.20366343120743,4.393260135448354,0.0
616,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,569.5411027364696,0.0664470233214524,16.720221811248216,-176.946107701841,40.73699551650181,5.925381166036626,0.0
617,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,701.608517324275,0.052429556171499574,22.47891242083585,-1004.6957198607322,43.213844719555865,6.2856501410263075,0.0
618,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,693.1486933991289,0.07792015160469097,46.769687673083375,-603.1209329284795,133.6243756463258,19.43627282128375,0.0
619,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,733.9624259396112,0.05524868782383485,35.92240794667909,-311.24128937733536,72.77108309263897,10.584884813474758,0.0
620,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,551.7552457376755,0.06909755806579594,32.87393469692665,-1578.0702715854243,83.28864909097604,12.11471259505106,0.0
621,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,494.0053185134457,0.21125604342244084,39.99936455472034,-3011.0962121221187,309.8372748255415,45.067239974624215,2.281401085561021
622,4,+20%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,624.6689408046552,0.031004757727549324,10.659683279380356,-40.42118437617381,12.118366242751872,1.762671453491181,0.0
